Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;600;10;20;30;0;0
1;0;0;600;10;20;30;0;0
2;0;0;600;10;20;30;0;0
3;0;0;600;10;20;30;0;0
4;0;0;600;10;20;30;195029;1726185389022787652
5;0;0;600;10;20;30;185213;1726185389032832440
6;0;0;600;10;20;30;200358;1726185389042754451
7;0;0;600;10;20;30;187688;1726185389052814759
8;0;0;600;10;20;30;188425;1726185389062833888
9;0;0;600;10;20;30;181251;1726185389072828153
10;0;0;600;10;20;30;189640;1726185389082824535
11;0;0;600;10;20;30;182279;1726185389092827998
12;0;0;600;10;20;30;182711;1726185389102824332
13;0;0;600;10;20;30;190279;1726185389112792338
14;0;0;600;10;20;30;183893;1726185389122826109
15;0;0;600;10;20;30;182326;1726185389132824387
16;0;0;600;10;20;30;197820;1726185389142823554
17;0;0;600;10;20;30;178873;1726185389152824995
18;0;0;600;10;20;30;179591;1726185389162825115
19;0;0;600;10;20;30;175806;1726185389172825568
20;0;0;600;10;20;30;176587;1726185389182826092
21;0;0;600;10;20;30;171889;1726185389192829075
22;0;0;600;10;20;30;181725;1726185389202826000
23;0;0;600;10;20;30;173610;1726185389212829994
24;0;0;600;10;20;30;156541;1726185389222834200
25;0;0;600;10;20;30;225809;1726185389232826962
26;0;0;600;10;20;30;181564;1726185389242825460
27;0;0;600;10;20;30;185398;1726185389252785762
28;0;0;600;10;20;30;166973;1726185389262826520
29;0;0;600;10;20;30;178708;1726185389272827330
30;0;0;600;10;20;30;182345;1726185389282825827
31;0;0;600;10;20;30;174039;1726185389292825900
32;0;0;600;10;20;30;178301;1726185389302828414
33;0;0;600;10;20;30;177748;1726185389312825999
34;0;0;600;10;20;30;180836;1726185389322827027
35;0;0;600;10;20;30;226400;1726185389332827461
36;0;0;600;10;20;30;182155;1726185389342826826
37;0;0;600;10;20;30;185003;1726185389352826445
38;0;0;600;10;20;30;178178;1726185389362826339
39;0;0;600;10;20;30;182200;1726185389372830060
40;0;0;600;10;20;30;182961;1726185389382827959
41;0;0;600;10;20;30;189948;1726185389392784969
42;0;0;600;10;20;30;179860;1726185389402826480
